DateTime,Amount of Rainfall,Code
31/8/2020 2:00,8,324
31/8/2020 5:00,9,324
31/8/2020 8:00,4,324
31/8/2020 11:00,8,324
31/8/2020 14:00,2,324
31/8/2020 17:00,3,324
31/8/2020 20:00,1,324
31/8/2020 23:00,2,324
8/1/2020 2:00,23,434
8/1/2020 5:00,3,434
8/1/2020 8:00,6,434
8/1/2020 11:00,8,434
8/1/2020 14:00,3,434
8/1/2020 17:00,2,434
8/1/2020 20:00,10,434
8/1/2020 23:00,38,434
8/2/2020 2:00,2,434
8/2/2020 5:00,11,434
8/2/2020 8:00,43,434
8/2/2020 11:00,2,434
8/2/2020 14:00,2,434
8/2/2020 17:00,2,434
8/2/2020 20:00,4,434
8/2/2020 23:00,0,434
8/3/2020 2:00,28,434
8/3/2020 5:00,22,434
8/3/2020 8:00,7,434
8/3/2020 11:00,1,434
8/3/2020 14:00,3,434
8/3/2020 17:00,2,434
8/3/2020 20:00,1,434
8/3/2020 23:00,20,434
8/4/2020 2:00,11,434
8/4/2020 5:00,5,434
8/4/2020 8:00,0,434
8/4/2020 11:00,6,434
8/4/2020 14:00,8,434
8/4/2020 17:00,12,434
8/4/2020 20:00,8,434
8/4/2020 23:00,3,434
8/5/2020 2:00,6,434
8/5/2020 5:00,2,434
8/5/2020 8:00,6,434
8/5/2020 11:00,8,434
8/5/2020 14:00,7,434
8/5/2020 17:00,56,434
8/5/2020 20:00,8,434
8/5/2020 23:00,9,434
8/6/2020 2:00,4,434
8/6/2020 5:00,8,434
8/6/2020 8:00,2,434
8/6/2020 11:00,3,434
8/6/2020 14:00,1,434
8/6/2020 17:00,2,434
8/6/2020 20:00,23,434
8/6/2020 23:00,3,434
8/7/2020 2:00,6,434
8/7/2020 5:00,8,434
8/7/2020 8:00,3,434
8/7/2020 11:00,2,434
8/7/2020 14:00,10,434
8/7/2020 17:00,38,434
8/7/2020 20:00,2,434
8/7/2020 23:00,11,434
8/8/2020 2:00,43,434
8/8/2020 5:00,2,434
8/8/2020 8:00,2,434
8/8/2020 11:00,2,434
8/8/2020 14:00,4,434
8/8/2020 17:00,0,434
8/8/2020 20:00,28,434
8/8/2020 23:00,22,434
8/9/2020 2:00,7,434
8/9/2020 5:00,1,434
8/9/2020 8:00,3,434
8/9/2020 11:00,2,434
8/9/2020 14:00,1,434
8/9/2020 17:00,20,434
8/9/2020 20:00,11,434
8/9/2020 23:00,5,434
8/10/2020 2:00,0,434
8/10/2020 5:00,4,434
8/10/2020 8:00,4,434
8/10/2020 11:00,6,434
8/10/2020 14:00,5,434
8/10/2020 17:00,1,434
8/10/2020 20:00,4,434
8/10/2020 23:00,0,434
8/11/2020 2:00,5,434
8/11/2020 5:00,4,434
8/11/2020 8:00,8,434
8/11/2020 11:00,42,434
8/11/2020 14:00,4,434
8/11/2020 17:00,6,434
8/11/2020 20:00,12,434
8/11/2020 23:00,2,434
8/12/2020 2:00,25,434
8/12/2020 5:00,9,434
8/12/2020 8:00,5,434
8/12/2020 11:00,0,434
8/12/2020 14:00,9,434
8/12/2020 17:00,3,434
8/12/2020 20:00,3,434
8/12/2020 23:00,2,434
13/8/2020 2:00,40,434
13/8/2020 5:00,9,434
13/8/2020 8:00,31,434
13/8/2020 11:00,56,434
13/8/2020 14:00,1,434
13/8/2020 17:00,3,434
13/8/2020 20:00,16,434
13/8/2020 23:00,14,434
14/8/2020 2:00,10,434
14/8/2020 5:00,7,434
14/8/2020 8:00,2,434
14/8/2020 11:00,4,434
14/8/2020 14:00,6,434
14/8/2020 17:00,6,434
14/8/2020 20:00,14,434
14/8/2020 23:00,24,434
15/8/2020 2:00,6,434
15/8/2020 5:00,2,434
15/8/2020 8:00,6,434
15/8/2020 11:00,5,434
15/8/2020 14:00,1,434
15/8/2020 17:00,4,434
15/8/2020 20:00,0,434
15/8/2020 23:00,5,434
16/8/2020 2:00,4,434
16/8/2020 5:00,8,434
16/8/2020 8:00,42,434
16/8/2020 11:00,4,434
16/8/2020 14:00,6,434
16/8/2020 17:00,12,434
16/8/2020 20:00,2,434
16/8/2020 23:00,25,434
17/8/2020 2:00,9,434
17/8/2020 5:00,5,434
17/8/2020 8:00,0,434
17/8/2020 11:00,9,434
17/8/2020 14:00,3,434
17/8/2020 17:00,3,434
17/8/2020 20:00,2,434
17/8/2020 23:00,40,434
18/8/2020 2:00,9,434
18/8/2020 5:00,31,434
18/8/2020 8:00,56,434
18/8/2020 11:00,1,434
18/8/2020 14:00,3,434
18/8/2020 17:00,16,434
18/8/2020 20:00,14,434
18/8/2020 23:00,10,434
19/8/2020 2:00,7,434
19/8/2020 5:00,2,434
19/8/2020 8:00,4,434
19/8/2020 11:00,6,434
19/8/2020 14:00,6,434
19/8/2020 17:00,14,434
19/8/2020 20:00,24,434
19/8/2020 23:00,6,434
20/8/2020 2:00,2,434
20/8/2020 5:00,6,434
20/8/2020 8:00,5,434
20/8/2020 11:00,1,434
20/8/2020 14:00,4,434
20/8/2020 17:00,0,434
20/8/2020 20:00,5,434
20/8/2020 23:00,4,434
21/8/2020 2:00,8,434
21/8/2020 5:00,42,434
21/8/2020 8:00,4,434
21/8/2020 11:00,6,434
21/8/2020 14:00,12,434
21/8/2020 17:00,2,434
21/8/2020 20:00,25,434
21/8/2020 23:00,9,434
22/8/2020 2:00,5,434
22/8/2020 5:00,1,434
22/8/2020 8:00,4,434
22/8/2020 11:00,4,434
22/8/2020 14:00,0,434
22/8/2020 17:00,3,434
22/8/2020 20:00,1,434
22/8/2020 23:00,8,434
23/8/2020 2:00,6,434
23/8/2020 5:00,1,434
23/8/2020 8:00,3,434
23/8/2020 11:00,5,434
23/8/2020 14:00,42,434
23/8/2020 17:00,9,434
23/8/2020 20:00,5,434
23/8/2020 23:00,23,434
24/8/2020 2:00,3,434
24/8/2020 5:00,2,434
24/8/2020 8:00,1,434
24/8/2020 11:00,9,434
24/8/2020 14:00,1,434
24/8/2020 17:00,10,434
24/8/2020 20:00,38,434
24/8/2020 23:00,4,434
25/8/2020 2:00,2,434
25/8/2020 5:00,5,434
25/8/2020 8:00,14,434
25/8/2020 11:00,3,434
25/8/2020 14:00,4,434
25/8/2020 17:00,3,434
25/8/2020 20:00,2,434
25/8/2020 23:00,1,434
26/8/2020 2:00,3,434
26/8/2020 5:00,4,434
26/8/2020 8:00,1,434
26/8/2020 11:00,1,434
26/8/2020 14:00,2,434
26/8/2020 17:00,3,434
26/8/2020 20:00,1,434
26/8/2020 23:00,9,434
27/8/2020 2:00,1,434
27/8/2020 5:00,4,434
27/8/2020 8:00,4,434
27/8/2020 11:00,0,434
27/8/2020 14:00,3,434
27/8/2020 17:00,1,434
27/8/2020 20:00,8,434
27/8/2020 23:00,6,434
28/8/2020 2:00,1,434
28/8/2020 5:00,3,434
28/8/2020 8:00,5,434
28/8/2020 11:00,42,434
28/8/2020 14:00,9,434
28/8/2020 17:00,5,434
28/8/2020 20:00,23,434
28/8/2020 23:00,3,434
29/8/2020 2:00,2,434
29/8/2020 5:00,1,434
29/8/2020 8:00,9,434
29/8/2020 11:00,1,434
29/8/2020 14:00,10,434
29/8/2020 17:00,38,434
29/8/2020 20:00,4,434
29/8/2020 23:00,2,434
30/8/2020 2:00,5,434
30/8/2020 5:00,14,434
30/8/2020 8:00,3,434
30/8/2020 11:00,4,434
30/8/2020 14:00,3,434
30/8/2020 17:00,2,434
30/8/2020 20:00,1,434
30/8/2020 23:00,3,434
31/8/2020 2:00,4,434
31/8/2020 5:00,1,434
31/8/2020 8:00,1,434
31/8/2020 11:00,2,434
31/8/2020 14:00,3,434
31/8/2020 17:00,1,434
31/8/2020 20:00,9,434
31/8/2020 23:00,1,434
8/1/2020 2:00,4,132
8/1/2020 5:00,4,132
8/1/2020 8:00,0,132
8/1/2020 11:00,3,132
8/1/2020 14:00,1,132
8/1/2020 17:00,8,132
8/1/2020 20:00,6,132
8/1/2020 23:00,1,132
8/2/2020 2:00,3,132
8/2/2020 5:00,5,132
8/2/2020 8:00,42,132
8/2/2020 11:00,9,132
8/2/2020 14:00,3,132
8/2/2020 17:00,1,132
8/2/2020 20:00,3,132
8/2/2020 23:00,1,132
8/3/2020 2:00,3,132
8/3/2020 5:00,6,132
8/3/2020 8:00,4,132
8/3/2020 11:00,3,132
8/3/2020 14:00,2,132
8/3/2020 17:00,11,132
8/3/2020 20:00,2,132
8/3/2020 23:00,1,132
8/4/2020 2:00,16,132
8/4/2020 5:00,2,132
8/4/2020 8:00,6,132
8/4/2020 11:00,16,132
8/4/2020 14:00,2,132
8/4/2020 17:00,8,132
8/4/2020 20:00,1,132
8/4/2020 23:00,2,132
8/5/2020 2:00,11,132
8/5/2020 5:00,34,132
8/5/2020 8:00,75,132
8/5/2020 11:00,3,132
8/5/2020 14:00,3,132
8/5/2020 17:00,6,132
8/5/2020 20:00,2,132
8/5/2020 23:00,8,132
8/6/2020 2:00,30,132
8/6/2020 5:00,8,132
8/6/2020 8:00,2,132
8/6/2020 11:00,1,132
8/6/2020 14:00,11,132
8/6/2020 17:00,5,132
8/6/2020 20:00,1,132
8/6/2020 23:00,2,132
8/7/2020 2:00,4,132
8/7/2020 5:00,1,132
8/7/2020 8:00,12,132
8/7/2020 11:00,6,132
8/7/2020 14:00,1,132
8/7/2020 17:00,6,132
8/7/2020 20:00,6,132
8/7/2020 23:00,4,132
8/8/2020 2:00,3,132
8/8/2020 5:00,2,132
8/8/2020 8:00,11,132
8/8/2020 11:00,2,132
8/8/2020 14:00,1,132
8/8/2020 17:00,16,132
8/8/2020 20:00,2,132
8/8/2020 23:00,6,132
8/9/2020 2:00,16,132
8/9/2020 5:00,2,132
8/9/2020 8:00,8,132
8/9/2020 11:00,1,132
8/9/2020 14:00,2,132
8/9/2020 17:00,11,132
8/9/2020 20:00,34,132
8/9/2020 23:00,75,132
8/10/2020 2:00,3,132
8/10/2020 5:00,3,132
8/10/2020 8:00,6,132
8/10/2020 11:00,2,132
8/10/2020 14:00,8,132
8/10/2020 17:00,30,132
8/10/2020 20:00,8,132
8/10/2020 23:00,2,132
8/11/2020 2:00,1,132
8/11/2020 5:00,11,132
8/11/2020 8:00,5,132
8/11/2020 11:00,1,132
8/11/2020 14:00,2,132
8/11/2020 17:00,4,132
8/11/2020 20:00,1,132
8/11/2020 23:00,12,132
8/12/2020 2:00,6,132
8/12/2020 5:00,1,132
8/12/2020 8:00,6,132
8/12/2020 11:00,6,132
8/12/2020 14:00,4,132
8/12/2020 17:00,3,132
8/12/2020 20:00,2,132
8/12/2020 23:00,11,132
13/8/2020 2:00,2,132
13/8/2020 5:00,1,132
13/8/2020 8:00,16,132
13/8/2020 11:00,2,132
13/8/2020 14:00,6,132
13/8/2020 17:00,16,132
13/8/2020 20:00,2,132
13/8/2020 23:00,2,132
14/8/2020 2:00,14,132
14/8/2020 5:00,0,132
14/8/2020 8:00,0,132
14/8/2020 11:00,12,132
14/8/2020 14:00,0,132
14/8/2020 17:00,2,132
14/8/2020 20:00,2,132
14/8/2020 23:00,2,132
15/8/2020 2:00,4,132
15/8/2020 5:00,2,132
15/8/2020 8:00,2,132
15/8/2020 11:00,7,132
15/8/2020 14:00,1,132
15/8/2020 17:00,3,132
15/8/2020 20:00,2,132
15/8/2020 23:00,2,132
16/8/2020 2:00,0,132
16/8/2020 5:00,4,132
16/8/2020 8:00,2,132
16/8/2020 11:00,14,132
16/8/2020 14:00,0,132
16/8/2020 17:00,0,132
16/8/2020 20:00,12,132
16/8/2020 23:00,0,132
17/8/2020 2:00,2,132
17/8/2020 5:00,2,132
17/8/2020 8:00,2,132
17/8/2020 11:00,4,132
17/8/2020 14:00,2,132
17/8/2020 17:00,2,132
17/8/2020 20:00,7,132
17/8/2020 23:00,1,132
18/8/2020 2:00,3,132
18/8/2020 5:00,2,132
18/8/2020 8:00,2,132
18/8/2020 11:00,0,132
18/8/2020 14:00,4,132
18/8/2020 17:00,2,132
18/8/2020 20:00,14,132
18/8/2020 23:00,0,132
19/8/2020 2:00,0,132
19/8/2020 5:00,12,132
19/8/2020 8:00,0,132
19/8/2020 11:00,2,132
19/8/2020 14:00,1,132
19/8/2020 17:00,0,132
19/8/2020 20:00,0,132
19/8/2020 23:00,1,132
20/8/2020 2:00,0,132
20/8/2020 5:00,0,132
20/8/2020 8:00,1,132
20/8/2020 11:00,0,132
20/8/2020 14:00,18,132
20/8/2020 17:00,7,132
20/8/2020 20:00,1,132
20/8/2020 23:00,0,132
21/8/2020 2:00,6,132
21/8/2020 5:00,1,132
21/8/2020 8:00,1,132
21/8/2020 11:00,5,132
21/8/2020 14:00,10,132
21/8/2020 17:00,1,132
21/8/2020 20:00,2,132
21/8/2020 23:00,3,132
22/8/2020 2:00,51,132
22/8/2020 5:00,44,132
22/8/2020 8:00,0,132
22/8/2020 11:00,21,132
22/8/2020 14:00,0,132
22/8/2020 17:00,1,132
22/8/2020 20:00,1,132
22/8/2020 23:00,0,132
23/8/2020 2:00,0,132
23/8/2020 5:00,16,132
23/8/2020 8:00,7,132
23/8/2020 11:00,2,132
23/8/2020 14:00,6,132
23/8/2020 17:00,5,132
23/8/2020 20:00,2,132
23/8/2020 23:00,2,132
24/8/2020 2:00,18,132
24/8/2020 5:00,7,132
24/8/2020 8:00,1,132
24/8/2020 11:00,0,132
24/8/2020 14:00,6,132
24/8/2020 17:00,1,132
24/8/2020 20:00,1,132
24/8/2020 23:00,5,132
25/8/2020 2:00,10,132
25/8/2020 5:00,1,132
25/8/2020 8:00,2,132
25/8/2020 11:00,3,132
25/8/2020 14:00,51,132
25/8/2020 17:00,44,132
25/8/2020 20:00,0,132
25/8/2020 23:00,21,132
26/8/2020 2:00,0,132
26/8/2020 5:00,1,132
26/8/2020 8:00,1,132
26/8/2020 11:00,0,132
26/8/2020 14:00,0,132
26/8/2020 17:00,16,132
26/8/2020 20:00,7,132
26/8/2020 23:00,2,132
27/8/2020 2:00,6,132
27/8/2020 5:00,5,132
27/8/2020 8:00,2,132
27/8/2020 11:00,2,132
27/8/2020 14:00,18,132
27/8/2020 17:00,7,132
27/8/2020 20:00,1,132
27/8/2020 23:00,0,132
28/8/2020 2:00,6,132
28/8/2020 5:00,1,132
28/8/2020 8:00,1,132
28/8/2020 11:00,5,132
28/8/2020 14:00,10,132
28/8/2020 17:00,1,132
28/8/2020 20:00,2,132
28/8/2020 23:00,3,132
29/8/2020 2:00,51,132
29/8/2020 5:00,44,132
29/8/2020 8:00,4,132
29/8/2020 11:00,0,132
29/8/2020 14:00,2,132
29/8/2020 17:00,4,132
29/8/2020 20:00,3,132
29/8/2020 23:00,1,132
30/8/2020 2:00,4,132
30/8/2020 5:00,2,132
30/8/2020 8:00,6,132
30/8/2020 11:00,5,132
30/8/2020 14:00,5,132
30/8/2020 17:00,0,132
30/8/2020 20:00,3,132
30/8/2020 23:00,7,132
31/8/2020 2:00,2,132
31/8/2020 5:00,2,132
31/8/2020 8:00,1,132
31/8/2020 11:00,3,132
31/8/2020 14:00,2,132
31/8/2020 17:00,4,132
31/8/2020 20:00,0,132
31/8/2020 23:00,2,132
8/1/2020 2:00,4,545
8/1/2020 5:00,3,545
8/1/2020 8:00,1,545
8/1/2020 11:00,4,545
8/1/2020 14:00,2,545
8/1/2020 17:00,6,545
8/1/2020 20:00,5,545
8/1/2020 23:00,5,545
8/2/2020 2:00,0,545
8/2/2020 5:00,3,545
8/2/2020 8:00,7,545
8/2/2020 11:00,2,545
8/2/2020 14:00,2,545
8/2/2020 17:00,1,545
8/2/2020 20:00,3,545
8/2/2020 23:00,2,545
8/3/2020 2:00,4,545
8/3/2020 5:00,0,545
8/3/2020 8:00,2,545
8/3/2020 11:00,4,545
8/3/2020 14:00,3,545
8/3/2020 17:00,1,545
8/3/2020 20:00,2,545
8/3/2020 23:00,1,545
8/4/2020 2:00,2,545
8/4/2020 5:00,26,545
8/4/2020 8:00,2,545
8/4/2020 11:00,3,545
8/4/2020 14:00,2,545
8/4/2020 17:00,2,545
8/4/2020 20:00,6,545
8/4/2020 23:00,10,545
8/5/2020 2:00,3,545
8/5/2020 5:00,2,545
8/5/2020 8:00,4,545
8/5/2020 11:00,2,545
8/5/2020 14:00,8,545
8/5/2020 17:00,5,545
8/5/2020 20:00,2,545
8/5/2020 23:00,1,545
8/6/2020 2:00,2,545
8/6/2020 5:00,26,545
8/6/2020 8:00,2,545
8/6/2020 11:00,3,545
8/6/2020 14:00,2,545
8/6/2020 17:00,2,545
8/6/2020 20:00,6,545
8/6/2020 23:00,10,545
8/7/2020 2:00,3,545
8/7/2020 5:00,2,545
8/7/2020 8:00,4,545
8/7/2020 11:00,2,545
8/7/2020 14:00,8,545
8/7/2020 17:00,5,545
8/7/2020 20:00,2,545
8/7/2020 23:00,1,545
8/8/2020 2:00,2,545
8/8/2020 5:00,26,545
8/8/2020 8:00,2,545
8/8/2020 11:00,3,545
8/8/2020 14:00,2,545
8/8/2020 17:00,2,545
8/8/2020 20:00,6,545
8/8/2020 23:00,14,545
8/9/2020 2:00,6,545
8/9/2020 5:00,0,545
8/9/2020 8:00,6,545
8/9/2020 11:00,2,545
8/9/2020 14:00,4,545
8/9/2020 17:00,0,545
8/9/2020 20:00,0,545
8/9/2020 23:00,11,545
8/10/2020 2:00,14,545
8/10/2020 5:00,6,545
8/10/2020 8:00,0,545
8/10/2020 11:00,6,545
8/10/2020 14:00,2,545
8/10/2020 17:00,4,545
8/10/2020 20:00,0,545
8/10/2020 23:00,0,545
8/11/2020 2:00,11,545
8/11/2020 5:00,14,545
8/11/2020 8:00,6,545
8/11/2020 11:00,0,545
8/11/2020 14:00,3,545
8/11/2020 17:00,0,545
8/11/2020 20:00,2,545
8/11/2020 23:00,0,545
8/12/2020 2:00,0,545
8/12/2020 5:00,3,545
8/12/2020 8:00,1,545
8/12/2020 11:00,1,545
8/12/2020 14:00,4,545
8/12/2020 17:00,2,545
8/12/2020 20:00,6,545
8/12/2020 23:00,25,545
13/8/2020 2:00,0,545
13/8/2020 5:00,2,545
13/8/2020 8:00,3,545
13/8/2020 11:00,0,545
13/8/2020 14:00,2,545
13/8/2020 17:00,0,545
13/8/2020 20:00,0,545
13/8/2020 23:00,3,545
14/8/2020 2:00,1,545
14/8/2020 5:00,1,545
14/8/2020 8:00,4,545
14/8/2020 11:00,2,545
14/8/2020 14:00,6,545
14/8/2020 17:00,25,545
14/8/2020 20:00,0,545
14/8/2020 23:00,2,545
15/8/2020 2:00,3,545
15/8/2020 5:00,0,545
15/8/2020 8:00,2,545
15/8/2020 11:00,0,545
15/8/2020 14:00,0,545
15/8/2020 17:00,3,545
15/8/2020 20:00,1,545
15/8/2020 23:00,1,545
16/8/2020 2:00,4,545
16/8/2020 5:00,2,545
16/8/2020 8:00,0,545
16/8/2020 11:00,4,545
16/8/2020 14:00,2,545
16/8/2020 17:00,3,545
16/8/2020 20:00,4,545
16/8/2020 23:00,1,545
17/8/2020 2:00,0,545
17/8/2020 5:00,0,545
17/8/2020 8:00,2,545
17/8/2020 11:00,5,545
17/8/2020 14:00,36,545
17/8/2020 17:00,8,545
17/8/2020 20:00,4,545
17/8/2020 23:00,2,545
18/8/2020 2:00,5,545
18/8/2020 5:00,3,545
18/8/2020 8:00,0,545
18/8/2020 11:00,4,545
18/8/2020 14:00,2,545
18/8/2020 17:00,3,545
18/8/2020 20:00,4,545
18/8/2020 23:00,1,545
19/8/2020 2:00,0,545
19/8/2020 5:00,0,545
19/8/2020 8:00,2,545
19/8/2020 11:00,5,545
19/8/2020 14:00,36,545
19/8/2020 17:00,8,545
19/8/2020 20:00,4,545
19/8/2020 23:00,2,545
20/8/2020 2:00,5,545
20/8/2020 5:00,3,545
20/8/2020 8:00,0,545
20/8/2020 11:00,4,545
20/8/2020 14:00,2,545
20/8/2020 17:00,3,545
20/8/2020 20:00,4,545
20/8/2020 23:00,1,545
21/8/2020 2:00,0,545
21/8/2020 5:00,8,545
21/8/2020 8:00,3,545
21/8/2020 11:00,6,545
21/8/2020 14:00,1,545
21/8/2020 17:00,0,545
21/8/2020 20:00,8,545
21/8/2020 23:00,3,545
22/8/2020 2:00,6,545
22/8/2020 5:00,1,545
22/8/2020 8:00,0,545
22/8/2020 11:00,8,545
22/8/2020 14:00,3,545
22/8/2020 17:00,6,545
22/8/2020 20:00,1,545
22/8/2020 23:00,2,545
23/8/2020 2:00,2,545
23/8/2020 5:00,1,545
23/8/2020 8:00,2,545
23/8/2020 11:00,1,545
23/8/2020 14:00,2,545
23/8/2020 17:00,30,545
23/8/2020 20:00,7,545
23/8/2020 23:00,1,545
24/8/2020 2:00,1,545
24/8/2020 5:00,6,545
24/8/2020 8:00,1,545
24/8/2020 11:00,8,545
24/8/2020 14:00,2,545
24/8/2020 17:00,2,545
24/8/2020 20:00,1,545
24/8/2020 23:00,2,545
25/8/2020 2:00,2,545
25/8/2020 5:00,1,545
25/8/2020 8:00,2,545
25/8/2020 11:00,1,545
25/8/2020 14:00,2,545
25/8/2020 17:00,30,545
25/8/2020 20:00,7,545
25/8/2020 23:00,1,545
26/8/2020 2:00,1,545
26/8/2020 5:00,6,545
26/8/2020 8:00,1,545
26/8/2020 11:00,8,545
26/8/2020 14:00,2,545
26/8/2020 17:00,2,545
26/8/2020 20:00,1,545
26/8/2020 23:00,2,545
27/8/2020 2:00,2,545
27/8/2020 5:00,1,545
27/8/2020 8:00,2,545
27/8/2020 11:00,1,545
27/8/2020 14:00,2,545
27/8/2020 17:00,30,545
27/8/2020 20:00,7,545
27/8/2020 23:00,2,545
28/8/2020 2:00,1,545
28/8/2020 5:00,2,545
28/8/2020 8:00,4,545
28/8/2020 11:00,2,545
28/8/2020 14:00,2,545
28/8/2020 17:00,3,545
28/8/2020 20:00,2,545
28/8/2020 23:00,2,545
29/8/2020 2:00,2,545
29/8/2020 5:00,2,545
29/8/2020 8:00,1,545
29/8/2020 11:00,2,545
29/8/2020 14:00,4,545
29/8/2020 17:00,2,545
29/8/2020 20:00,2,545
29/8/2020 23:00,3,545
30/8/2020 2:00,2,545
30/8/2020 5:00,2,545
30/8/2020 8:00,2,545
30/8/2020 11:00,2,545
30/8/2020 14:00,1,545
30/8/2020 17:00,2,545
30/8/2020 20:00,4,545
30/8/2020 23:00,2,545
31/8/2020 2:00,2,545
31/8/2020 5:00,3,545
31/8/2020 8:00,1,545
31/8/2020 11:00,8,545
31/8/2020 14:00,2,545
31/8/2020 17:00,6,545
31/8/2020 20:00,4,545
31/8/2020 23:00,2,545
8/1/2020 2:00,1,428
8/1/2020 5:00,1,428
8/1/2020 8:00,8,428
8/1/2020 11:00,2,428
8/1/2020 14:00,6,428
8/1/2020 17:00,4,428
8/1/2020 20:00,2,428
8/1/2020 23:00,1,428
8/2/2020 2:00,1,428
8/2/2020 5:00,8,428
8/2/2020 8:00,2,428
8/2/2020 11:00,6,428
8/2/2020 14:00,8,428
8/2/2020 17:00,6,428
8/2/2020 20:00,2,428
8/2/2020 23:00,6,428
8/3/2020 2:00,6,428
8/3/2020 5:00,12,428
8/3/2020 8:00,1,428
8/3/2020 11:00,6,428
8/3/2020 14:00,2,428
8/3/2020 17:00,1,428
8/3/2020 20:00,2,428
8/3/2020 23:00,7,428
8/4/2020 2:00,8,428
8/4/2020 5:00,6,428
8/4/2020 8:00,2,428
8/4/2020 11:00,6,428
8/4/2020 14:00,6,428
8/4/2020 17:00,12,428
8/4/2020 20:00,1,428
8/4/2020 23:00,6,428
8/5/2020 2:00,2,428
8/5/2020 5:00,1,428
8/5/2020 8:00,2,428
8/5/2020 11:00,7,428
8/5/2020 14:00,8,428
8/5/2020 17:00,6,428
8/5/2020 20:00,2,428
8/5/2020 23:00,6,428
8/6/2020 2:00,6,428
8/6/2020 5:00,3,428
8/6/2020 8:00,90,428
8/6/2020 11:00,90,428
8/6/2020 14:00,90,428
8/6/2020 17:00,1,428
8/6/2020 20:00,2,428
8/6/2020 23:00,2,428
8/7/2020 2:00,8,428
8/7/2020 5:00,5,428
8/7/2020 8:00,39,428
8/7/2020 11:00,8,428
8/7/2020 14:00,0,428
8/7/2020 17:00,1,428
8/7/2020 20:00,5,428
8/7/2020 23:00,6,428
8/8/2020 2:00,5,428
8/8/2020 5:00,5,428
8/8/2020 8:00,5,428
8/8/2020 11:00,2,428
8/8/2020 14:00,6,428
8/8/2020 17:00,10,428
8/8/2020 20:00,7,428
8/8/2020 23:00,4,428
8/9/2020 2:00,40,428
8/9/2020 5:00,1,428
8/9/2020 8:00,2,428
8/9/2020 11:00,2,428
8/9/2020 14:00,8,428
8/9/2020 17:00,5,428
8/9/2020 20:00,39,428
8/9/2020 23:00,8,428
8/10/2020 2:00,0,428
8/10/2020 5:00,1,428
8/10/2020 8:00,5,428
8/10/2020 11:00,6,428
8/10/2020 14:00,5,428
8/10/2020 17:00,5,428
8/10/2020 20:00,5,428
8/10/2020 23:00,2,428
8/11/2020 2:00,6,428
8/11/2020 5:00,10,428
8/11/2020 8:00,7,428
8/11/2020 11:00,4,428
8/11/2020 14:00,40,428
8/11/2020 17:00,1,428
8/11/2020 20:00,2,428
8/11/2020 23:00,2,428
8/12/2020 2:00,8,428
8/12/2020 5:00,5,428
8/12/2020 8:00,39,428
8/12/2020 11:00,8,428
8/12/2020 14:00,0,428
8/12/2020 17:00,1,428
8/12/2020 20:00,5,428
8/12/2020 23:00,6,428
13/8/2020 2:00,70,428
13/8/2020 5:00,70,428
13/8/2020 8:00,4,428
13/8/2020 11:00,3,428
13/8/2020 14:00,1,428
13/8/2020 17:00,1,428
13/8/2020 20:00,0,428
13/8/2020 23:00,5,428
14/8/2020 2:00,29,428
14/8/2020 5:00,6,428
14/8/2020 8:00,8,428
14/8/2020 11:00,3,428
14/8/2020 14:00,4,428
14/8/2020 17:00,3,428
14/8/2020 20:00,5,428
14/8/2020 23:00,5,428
15/8/2020 2:00,3,428
15/8/2020 5:00,0,428
15/8/2020 8:00,2,428
15/8/2020 11:00,4,428
15/8/2020 14:00,2,428
15/8/2020 17:00,8,428
15/8/2020 20:00,5,428
15/8/2020 23:00,6,428
16/8/2020 2:00,1,428
16/8/2020 5:00,5,428
16/8/2020 8:00,4,428
16/8/2020 11:00,3,428
16/8/2020 14:00,1,428
16/8/2020 17:00,1,428
16/8/2020 20:00,0,428
16/8/2020 23:00,5,428
17/8/2020 2:00,29,428
17/8/2020 5:00,6,428
17/8/2020 8:00,8,428
17/8/2020 11:00,3,428
17/8/2020 14:00,4,428
17/8/2020 17:00,5,428
17/8/2020 20:00,5,428
17/8/2020 23:00,3,428
18/8/2020 2:00,0,428
18/8/2020 5:00,2,428
18/8/2020 8:00,4,428
18/8/2020 11:00,2,428
18/8/2020 14:00,8,428
18/8/2020 17:00,5,428
18/8/2020 20:00,6,428
18/8/2020 23:00,1,428
19/8/2020 2:00,5,428
19/8/2020 5:00,4,428
19/8/2020 8:00,3,428
19/8/2020 11:00,1,428
19/8/2020 14:00,1,428
19/8/2020 17:00,0,428
19/8/2020 20:00,5,428
19/8/2020 23:00,29,428
20/8/2020 2:00,6,428
20/8/2020 5:00,8,428
20/8/2020 8:00,3,428
20/8/2020 11:00,4,428
20/8/2020 14:00,3,428
20/8/2020 17:00,1,428
20/8/2020 20:00,5,428
20/8/2020 23:00,5,428
21/8/2020 2:00,1,428
21/8/2020 5:00,2,428
21/8/2020 8:00,2,428
21/8/2020 11:00,2,428
21/8/2020 14:00,1,428
21/8/2020 17:00,5,428
21/8/2020 20:00,6,428
21/8/2020 23:00,19,428
22/8/2020 2:00,2,428
22/8/2020 5:00,8,428
22/8/2020 8:00,3,428
22/8/2020 11:00,1,428
22/8/2020 14:00,3,428
22/8/2020 17:00,1,428
22/8/2020 20:00,5,428
22/8/2020 23:00,5,428
23/8/2020 2:00,1,428
23/8/2020 5:00,2,428
23/8/2020 8:00,2,428
23/8/2020 11:00,2,428
